city,province,country,lastUpdate,keyId,confirmed,deaths,recovered
Clark,Wisconsin,US,2020-10-04T04:23:44+00:00,"Clark, Wisconsin, US",470,8,
Columbia,Wisconsin,US,2020-10-04T04:23:44+00:00,"Columbia, Wisconsin, US",788,3,
Crawford,Wisconsin,US,2020-10-04T04:23:44+00:00,"Crawford, Wisconsin, US",194,0,
Dane,Wisconsin,US,2020-10-04T04:23:44+00:00,"Dane, Wisconsin, US",10339,43,
Dodge,Wisconsin,US,2020-10-04T04:23:44+00:00,"Dodge, Wisconsin, US",2137,18,
Door,Wisconsin,US,2020-10-04T04:23:44+00:00,"Door, Wisconsin, US",413,3,
Douglas,Wisconsin,US,2020-10-04T04:23:44+00:00,"Douglas, Wisconsin, US",540,0,
Dunn,Wisconsin,US,2020-10-04T04:23:44+00:00,"Dunn, Wisconsin, US",673,1,
Eau Claire,Wisconsin,US,2020-10-04T04:23:44+00:00,"Eau Claire, Wisconsin, US",2100,7,
Florence,Wisconsin,US,2020-10-04T04:23:44+00:00,"Florence, Wisconsin, US",110,2,
Fond du Lac,Wisconsin,US,2020-10-04T04:23:44+00:00,"Fond du Lac, Wisconsin, US",2415,14,
Forest,Wisconsin,US,2020-10-04T04:23:44+00:00,"Forest, Wisconsin, US",330,6,
Grant,Wisconsin,US,2020-10-04T04:23:44+00:00,"Grant, Wisconsin, US",1163,19,
Green,Wisconsin,US,2020-10-04T04:23:44+00:00,"Green, Wisconsin, US",582,3,
Green Lake,Wisconsin,US,2020-10-04T04:23:44+00:00,"Green Lake, Wisconsin, US",348,0,
Iowa,Wisconsin,US,2020-10-04T04:23:44+00:00,"Iowa, Wisconsin, US",213,0,
Iron,Wisconsin,US,2020-10-04T04:23:44+00:00,"Iron, Wisconsin, US",147,1,
Jackson,Wisconsin,US,2020-10-04T04:23:44+00:00,"Jackson, Wisconsin, US",172,1,
Jefferson,Wisconsin,US,2020-10-04T04:23:44+00:00,"Jefferson, Wisconsin, US",1613,8,
Juneau,Wisconsin,US,2020-10-04T04:23:44+00:00,"Juneau, Wisconsin, US",450,2,
Kenosha,Wisconsin,US,2020-10-04T04:23:44+00:00,"Kenosha, Wisconsin, US",3688,68,
Kewaunee,Wisconsin,US,2020-10-04T04:23:44+00:00,"Kewaunee, Wisconsin, US",686,2,
La Crosse,Wisconsin,US,2020-10-04T04:23:44+00:00,"La Crosse, Wisconsin, US",3284,4,
Lafayette,Wisconsin,US,2020-10-04T04:23:44+00:00,"Lafayette, Wisconsin, US",349,0,
Langlade,Wisconsin,US,2020-10-04T04:23:44+00:00,"Langlade, Wisconsin, US",268,2,
Lincoln,Wisconsin,US,2020-10-04T04:23:44+00:00,"Lincoln, Wisconsin, US",294,1,
Manitowoc,Wisconsin,US,2020-10-04T04:23:44+00:00,"Manitowoc, Wisconsin, US",1346,5,
Marathon,Wisconsin,US,2020-10-04T04:23:44+00:00,"Marathon, Wisconsin, US",1810,16,
Marinette,Wisconsin,US,2020-10-04T04:23:44+00:00,"Marinette, Wisconsin, US",1100,9,
Marquette,Wisconsin,US,2020-10-04T04:23:44+00:00,"Marquette, Wisconsin, US",330,1,
Menominee,Wisconsin,US,2020-10-04T04:23:44+00:00,"Menominee, Wisconsin, US",107,0,
Milwaukee,Wisconsin,US,2020-10-04T04:23:44+00:00,"Milwaukee, Wisconsin, US",30092,545,
Monroe,Wisconsin,US,2020-10-04T04:23:44+00:00,"Monroe, Wisconsin, US",635,3,
